_mileage,_mpg,_price,_year,brand_audi,brand_bmw,brand_ford,brand_hyundi,brand_merc,brand_skoda,brand_toyota,engineSize,fuelType_Diesel,fuelType_Electric,fuelType_Hybrid,fuelType_Other,fuelType_Petrol,transmission_Automatic,transmission_Manual,transmission_Other,transmission_Semi-Auto
29679,72.4,21000,2018,0,0,0,0,1,0,0,2.0,1,0,0,0,0,1,0,0,0
5308,78.5,21000,2019,0,0,0,1,0,0,0,1.6,0,0,1,0,0,1,0,0,0
28167,51.4,21000,2017,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
28224,55.4,21000,2016,1,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
25,65.7,21000,2020,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
19566,61.4,21000,2017,0,0,0,0,1,0,0,2.1,1,0,0,0,0,0,0,0,1
10959,64.2,21000,2019,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
15989,54.3,21000,2016,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
16000,35.8,21000,2017,0,0,1,0,0,0,0,2.0,0,0,0,0,1,1,0,0,0
11361,50.4,21000,2019,0,0,0,0,1,0,0,1.6,0,0,0,0,1,1,0,0,0
34250,49.6,21000,2017,0,0,0,0,0,1,0,2.0,1,0,0,0,0,1,0,0,0
19000,47.9,21000,2017,1,0,0,0,0,0,0,1.4,0,0,0,0,1,1,0,0,0
18000,65.7,21000,2018,0,1,0,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0
52,62.8,21000,2020,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
11750,49.6,21000,2017,1,0,0,0,0,0,0,1.4,0,0,0,0,1,1,0,0,0
1000,53.3,21000,2019,0,0,0,1,0,0,0,1.6,1,0,0,0,0,0,0,0,1
5000,51.4,21000,2019,1,0,0,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
19422,57.7,21000,2017,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
634,37.7,21000,2019,0,0,0,1,0,0,0,1.6,0,0,0,0,1,0,0,0,1
4500,47.9,21000,2020,1,0,0,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
12084,39.8,21000,2015,1,0,0,0,0,0,0,2.0,0,0,0,0,1,1,0,0,0
4354,62.8,21000,2019,0,0,0,0,0,1,0,1.6,1,0,0,0,0,1,0,0,0
10,47.1,21000,2019,0,0,0,1,0,0,0,1.6,1,0,0,0,0,0,0,0,1
68594,56.5,21000,2016,0,0,0,0,1,0,0,2.1,1,0,0,0,0,1,0,0,0
3000,40.9,21000,2019,1,0,0,0,0,0,0,2.0,0,0,0,0,1,0,0,0,1
21955,47.9,21000,2017,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
25521,53.3,21000,2018,1,0,0,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0
4438,62.8,21000,2019,0,0,0,0,0,1,0,1.6,1,0,0,0,0,1,0,0,0
6008,35.3,21000,2019,0,0,1,0,0,0,0,1.5,0,0,0,0,1,0,1,0,0
17996,74.3,21000,2017,0,0,0,0,0,0,1,1.8,0,0,1,0,0,1,0,0,0
23000,52.3,21000,2017,1,0,0,0,0,0,0,1.4,0,0,0,0,1,1,0,0,0
1712,54.3,21000,2018,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
4944,47.9,21000,2019,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
4500,44.8,21000,2019,1,0,0,0,0,0,0,1.5,0,0,0,0,1,0,1,0,0
16424,64.2,21000,2018,0,0,0,0,1,0,0,2.1,1,0,0,0,0,0,0,0,1
1853,48.7,21000,2019,1,0,0,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
71626,85.6,21000,2016,0,1,0,0,0,0,0,2.0,0,0,0,1,0,1,0,0,0
2479,78.5,21000,2019,0,0,0,1,0,0,0,1.6,0,0,1,0,0,1,0,0,0
44000,61.4,21000,2017,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
24002,54.3,21000,2016,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
21465,51.4,21000,2017,0,0,0,0,0,1,0,2.0,1,0,0,0,0,0,1,0,0
37000,41.5,21000,2016,0,1,0,0,0,0,0,3.0,0,0,0,0,1,0,0,0,1
9000,44.8,21000,2019,1,0,0,0,0,0,0,1.5,0,0,0,0,1,0,0,0,1
108,54.3,21000,2020,0,0,0,0,0,1,0,2.0,1,0,0,0,0,0,1,0,0
25435,39.8,21000,2017,0,1,0,0,0,0,0,3.0,0,0,0,0,1,0,0,0,1
15000,51.4,21000,2017,0,1,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
3500,49.6,21000,2020,1,0,0,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
17957,57.7,21000,2015,0,0,0,0,1,0,0,2.1,1,0,0,0,0,1,0,0,0
31059,55.4,21000,2016,0,0,0,0,0,0,1,2.5,0,0,1,0,0,1,0,0,0
24111,67.3,21000,2018,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
11925,49.6,21000,2018,0,0,0,0,0,1,0,2.0,1,0,0,0,0,1,0,0,0
57454,56.5,21000,2016,0,0,0,0,1,0,0,2.1,1,0,0,0,0,1,0,0,0
31955,54.3,21000,2016,0,1,0,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0
34835,47.1,21000,2015,0,1,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
10889,45.6,21000,2019,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
18594,54.3,21000,2018,0,0,1,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0
31715,67.3,21000,2017,0,0,0,0,1,0,0,2.1,1,0,0,0,0,1,0,0,0
23170,85.6,21000,2017,0,0,0,0,0,0,1,1.8,0,0,1,0,0,1,0,0,0
22156,64.2,21000,2016,0,0,0,0,1,0,0,2.1,1,0,0,0,0,0,0,0,1
1906,44.1,21000,2019,0,1,0,0,0,0,0,1.5,0,0,0,0,1,0,1,0,0
11449,78.5,21000,2019,0,0,0,0,0,0,1,1.8,0,0,1,0,0,1,0,0,0
24204,35.8,20999,2015,1,0,0,0,0,0,0,3.0,0,0,0,0,1,1,0,0,0
447,47.9,20999,2019,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
43232,65.7,20999,2017,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,1
46200,43.5,20999,2016,1,0,0,0,0,0,0,2.0,0,0,0,0,1,0,0,0,1
6989,52.3,20999,2017,0,0,1,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0
9883,61.4,20999,2019,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,1
8551,53.3,20999,2018,0,0,0,0,1,0,0,1.3,0,0,0,0,1,0,0,0,1
40000,43.5,20999,2016,0,0,0,0,1,0,0,2.0,0,0,0,0,1,0,0,0,1
2880,56.5,20999,2018,0,0,0,0,1,0,0,2.1,1,0,0,0,0,1,0,0,0
16210,65.7,20999,2016,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
4185,35.3,20999,2019,0,0,1,0,0,0,0,1.5,0,0,0,0,1,0,1,0,0
20870,54.3,20999,2018,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
5000,47.1,20999,2019,1,0,0,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
13070,61.4,20999,2019,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,1
20949,40.4,20999,2017,1,0,0,0,0,0,0,2.0,0,0,0,0,1,0,1,0,0
24205,39.8,20999,2018,0,1,0,0,0,0,0,3.0,0,0,0,0,1,1,0,0,0
11386,54.3,20999,2018,0,0,1,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0
25778,56.5,20999,2016,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
3621,47.1,20999,2019,0,0,1,0,0,0,0,2.0,0,0,0,0,1,1,0,0,0
11587,67.3,20999,2017,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
1501,80.7,20999,2020,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
37,47.9,20999,2019,0,1,0,0,0,0,0,2.0,0,0,0,0,1,1,0,0,0
9250,46.3,20999,2018,0,0,0,0,1,0,0,1.5,0,0,0,0,1,0,0,0,1
13318,61.4,20999,2019,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,1
29209,56.5,20999,2017,0,0,0,0,1,0,0,2.1,1,0,0,0,0,0,0,0,1
8000,62.8,20999,2020,0,0,0,1,0,0,0,1.6,0,0,1,0,0,1,0,0,0
11404,52.3,20999,2017,0,0,0,0,1,0,0,3.0,1,0,0,0,0,1,0,0,0
15000,45.6,20999,2019,0,0,1,0,0,0,0,1.5,0,0,0,0,1,0,1,0,0
12394,61.4,20999,2019,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,1
12598,31.0,20999,2019,0,0,1,0,0,0,0,1.5,0,0,0,0,1,1,0,0,0
3954,56.5,20999,2018,1,0,0,0,0,0,0,1.5,0,0,0,0,1,1,0,0,0
35431,65.7,20999,2017,0,1,0,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0
27500,56.5,20999,2017,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
11261,56.5,20999,2018,0,0,0,0,1,0,0,2.1,1,0,0,0,0,1,0,0,0
440,45.6,20999,2019,0,0,0,0,1,0,0,1.3,0,0,0,0,1,0,1,0,0
7104,34.5,20999,2019,0,0,0,0,0,0,1,1.2,0,0,0,0,1,1,0,0,0
15887,39.8,20999,2017,0,1,0,0,0,0,0,3.0,0,0,0,0,1,1,0,0,0
39181,54.3,20999,2017,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
5338,134.5,20999,2017,0,0,0,0,1,0,0,2.0,0,0,1,0,0,1,0,0,0
12299,51.4,20999,2017,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
18888,134.5,20999,2017,0,0,0,0,1,0,0,2.0,0,0,1,0,0,1,0,0,0
23312,55.4,20999,2017,0,1,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
5500,47.9,20999,2019,0,0,1,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0
24224,48.7,20999,2017,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
45360,49.6,20999,2016,0,1,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
16686,42.8,20999,2017,0,0,0,1,0,0,0,2.2,1,0,0,0,0,0,0,0,1
20000,64.2,20999,2015,0,0,0,0,1,0,0,2.1,1,0,0,0,0,1,0,0,0
3597,44.1,20999,2019,0,0,0,0,0,1,0,1.5,0,0,0,0,1,0,0,0,1
4923,47.9,20999,2019,0,1,0,0,0,0,0,2.0,0,0,0,0,1,0,0,0,1
14200,36.2,20999,2011,0,1,0,0,0,0,0,3.0,0,0,0,0,1,0,1,0,0
8000,44.8,20999,2016,0,1,0,0,0,0,0,2.0,0,0,0,0,1,1,0,0,0
14663,61.4,20999,2019,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,1
7351,68.9,20999,2019,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
3805,46.3,20999,2019,0,0,1,0,0,0,0,1.5,0,0,0,0,1,0,1,0,0
17101,48.7,20999,2018,0,1,0,0,0,0,0,2.0,0,0,0,0,1,0,0,0,1
13467,61.4,20999,2019,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,1
2000,51.4,20999,2020,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
22349,60.1,20999,2018,0,0,0,0,0,1,0,2.0,1,0,0,0,0,0,0,0,1
13731,61.4,20999,2019,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,1
11500,43.5,20999,2017,0,0,0,0,0,0,1,2.0,0,0,0,0,1,1,0,0,0
14980,64.2,20999,2017,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
17697,72.4,20999,2018,0,0,0,0,1,0,0,2.0,1,0,0,0,0,1,0,0,0
43483,49.6,20999,2016,0,1,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
45140,49.6,20999,2016,0,1,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
30040,50.4,20999,2016,0,1,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
25454,61.4,20999,2017,0,0,0,0,1,0,0,2.0,1,0,0,0,0,1,0,0,0
24000,40.4,20999,2015,1,0,0,0,0,0,0,2.0,0,0,0,0,1,0,0,0,1
13510,56.5,20999,2015,0,0,0,0,1,0,0,2.1,1,0,0,0,0,0,0,0,1
30987,57.7,20999,2017,0,0,0,0,1,0,0,2.1,1,0,0,0,0,0,0,0,1
6000,47.9,20999,2020,1,0,0,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
6234,53.3,20999,2019,0,0,0,0,1,0,0,1.3,0,0,0,0,1,0,0,0,1
12501,56.5,20999,2017,0,0,0,0,1,0,0,2.1,1,0,0,0,0,0,0,0,1
29987,58.9,20999,2016,1,0,0,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0
17864,52.3,20999,2017,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
1169,46.3,20999,2020,0,0,0,0,0,1,0,1.5,0,0,0,0,1,0,1,0,0
4524,57.6,20999,2019,0,1,0,0,0,0,0,1.5,0,0,0,0,1,0,1,0,0
7,50.4,20999,2020,0,0,1,0,0,0,0,1.0,0,0,0,0,1,1,0,0,0
3952,50.4,20999,2020,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
1000,52.3,20999,2020,0,0,0,0,0,1,0,1.6,1,0,0,0,0,0,0,0,1
35000,53.3,20999,2017,0,0,0,0,1,0,0,1.6,0,0,0,0,1,0,0,0,1
3562,47.9,20998,2019,0,0,0,0,0,1,0,1.6,1,0,0,0,0,0,0,0,1
11610,74.3,20998,2017,0,0,0,0,0,0,1,1.8,0,0,1,0,0,1,0,0,0
12198,48.7,20998,2018,0,0,0,0,1,0,0,1.6,0,0,0,0,1,0,0,0,1
15146,36.2,20998,2018,0,0,0,0,0,0,1,2.4,1,0,0,0,0,1,0,0,0
18392,65.7,20998,2018,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
6354,65.7,20998,2019,0,0,0,0,1,0,0,1.5,1,0,0,0,0,0,0,0,1
25574,54.3,20998,2016,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
35041,36.2,20998,2018,0,0,0,0,0,0,1,2.4,1,0,0,0,0,1,0,0,0
3224,35.3,20998,2019,0,0,1,0,0,0,0,1.5,0,0,0,0,1,0,1,0,0
26821,44.8,20998,2016,0,1,0,0,0,0,0,2.0,0,0,0,0,1,0,0,0,1
29816,61.4,20998,2017,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,1
22018,39.8,20998,2017,0,1,0,0,0,0,0,3.0,0,0,0,0,1,0,0,0,1
20756,56.5,20998,2016,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
27671,72.4,20998,2017,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,1
9651,56.5,20998,2019,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,1
5757,41.5,20998,2018,0,0,1,0,0,0,0,2.0,0,0,0,0,1,0,1,0,0
17751,52.3,20998,2017,0,0,0,0,1,0,0,3.0,1,0,0,0,0,0,0,0,1
19822,53.3,20998,2017,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
13344,56.5,20998,2017,1,0,0,0,0,0,0,1.5,0,0,0,0,1,0,0,0,1
1800,47.9,20998,2019,1,0,0,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
18881,67.3,20998,2019,0,0,0,0,1,0,0,1.5,1,0,0,0,0,0,0,0,1
13526,47.9,20998,2017,0,0,0,0,1,0,0,2.0,0,0,0,0,1,0,0,0,1
14992,39.8,20998,2017,0,1,0,0,0,0,0,3.0,0,0,0,0,1,0,0,0,1
19479,39.8,20998,2017,0,1,0,0,0,0,0,3.0,0,0,0,0,1,0,0,0,1
15010,39.8,20998,2017,0,1,0,0,0,0,0,3.0,0,0,0,0,1,0,0,0,1
22930,72.4,20998,2017,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,1
12624,57.6,20998,2017,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
23358,65.7,20998,2018,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
3720,28.5,20998,2019,0,0,0,0,1,0,0,1.3,0,0,0,0,1,0,0,0,1
5530,62.8,20998,2019,0,0,0,1,0,0,0,1.6,0,0,1,0,0,1,0,0,0
62862,47.9,20998,2016,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
22740,46.3,20998,2018,0,0,0,0,1,0,0,2.1,1,0,0,0,0,0,1,0,0
13942,60.1,20998,2019,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
40949,56.5,20998,2017,0,0,0,0,1,0,0,2.1,1,0,0,0,0,0,0,0,1
16016,72.4,20998,2017,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,1
21352,72.4,20998,2017,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,1
16216,55.4,20998,2017,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
15584,43.5,20998,2018,0,0,1,0,0,0,0,1.5,0,0,0,0,1,0,1,0,0
17681,235.0,20998,2017,0,0,0,0,0,0,1,1.8,0,0,1,0,0,1,0,0,0
24999,39.8,20998,2017,0,1,0,0,0,0,0,3.0,0,0,0,0,1,0,0,0,1
4672,52.3,20998,2019,0,0,0,1,0,0,0,1.6,0,0,1,0,0,1,0,0,0
16902,60.1,20998,2017,0,0,0,0,1,0,0,2.1,1,0,0,0,0,0,0,0,1
16843,54.3,20998,2016,0,0,0,0,1,0,0,3.0,1,0,0,0,0,0,0,0,1
100,35.3,20998,2019,0,0,1,0,0,0,0,1.5,0,0,0,0,1,0,1,0,0
31232,58.9,20998,2017,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
9997,47.9,20998,2017,1,0,0,0,0,0,0,1.4,0,0,0,0,1,0,0,0,1
2573,31.7,20998,2019,0,0,0,1,0,0,0,2.5,1,0,0,0,0,0,1,0,0
37181,51.4,20998,2016,0,0,0,0,1,0,0,3.0,1,0,0,0,0,0,0,0,1
26252,51.4,20998,2017,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
21068,62.8,20998,2017,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
18739,70.6,20998,2017,0,0,0,0,1,0,0,2.1,1,0,0,0,0,0,0,0,1
14997,51.4,20998,2017,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
36240,56.5,20998,2016,0,0,0,0,1,0,0,2.1,1,0,0,0,0,0,0,0,1
27931,74.3,20998,2018,0,0,0,0,0,0,1,1.8,0,0,1,0,0,1,0,0,0
16678,56.5,20998,2017,0,1,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
17890,52.3,20998,2017,0,0,0,0,1,0,0,3.0,1,0,0,0,0,0,0,0,1
21929,65.7,20998,2017,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,1
13099,40.4,20998,2018,0,0,0,0,0,0,1,2.4,1,0,0,0,0,0,1,0,0
1596,49.6,20998,2019,1,0,0,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
28180,48.7,20998,2018,0,1,0,0,0,0,0,2.0,0,0,0,0,1,0,0,0,1
14453,46.3,20998,2018,0,0,0,0,1,0,0,2.1,1,0,0,0,0,0,1,0,0
8442,85.6,20998,2019,0,0,0,0,0,0,1,1.8,0,0,1,0,0,1,0,0,0
11323,46.3,20998,2018,0,0,0,0,1,0,0,2.1,1,0,0,0,0,0,1,0,0
28094,36.7,20998,2015,1,0,0,0,0,0,0,3.0,0,0,0,0,1,0,0,0,1
23429,122.8,20998,2016,0,0,0,0,1,0,0,2.0,0,0,1,0,0,0,0,0,1
14486,48.7,20998,2018,0,1,0,0,0,0,0,2.0,0,0,0,0,1,0,0,0,1
42036,67.3,20998,2017,0,0,0,0,1,0,0,2.1,1,0,0,0,0,0,0,0,1
60488,39.8,20998,2014,0,0,0,0,1,0,0,2.0,0,0,0,0,1,0,0,0,1
31253,57.6,20998,2016,0,0,0,0,0,0,1,2.5,0,0,1,0,0,1,0,0,0
37045,56.5,20998,2016,0,0,0,0,1,0,0,2.1,1,0,0,0,0,0,0,0,1
30422,51.4,20998,2017,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
23833,57.7,20998,2018,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
10713,45.6,20998,2019,0,0,0,0,1,0,0,1.3,0,0,0,0,1,0,0,0,1
20730,65.7,20997,2017,0,0,0,0,1,0,0,2.0,1,0,0,0,0,1,0,0,0
31586,74.3,20997,2018,0,0,0,0,0,0,1,1.8,0,0,1,0,0,1,0,0,0
22877,47.9,20996,2017,1,0,0,0,0,0,0,2.0,0,0,0,0,1,0,0,0,1
6971,44.1,20996,2019,1,0,0,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
12914,42.2,20996,2019,1,0,0,0,0,0,0,1.5,0,0,0,0,1,0,0,0,1
12000,39.2,20995,2019,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
11084,74.3,20995,2017,0,0,0,0,0,0,1,1.8,0,0,1,0,0,1,0,0,0
3500,55.4,20995,2018,0,1,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
14600,74.3,20995,2017,0,0,0,0,0,0,1,1.8,0,0,1,0,0,1,0,0,0
32664,40.9,20995,2017,0,0,0,0,1,0,0,2.0,0,0,0,0,1,1,0,0,0
32457,94.1,20995,2016,0,0,0,0,0,0,1,1.8,0,0,1,0,0,1,0,0,0
40006,57.6,20995,2016,0,0,0,0,0,0,1,2.5,0,0,1,0,0,1,0,0,0
8441,40.4,20995,2017,0,0,0,0,0,0,1,2.4,1,0,0,0,0,0,1,0,0
6445,36.2,20995,2017,0,0,0,0,0,0,1,2.0,0,0,0,0,1,0,1,0,0
19805,67.3,20995,2016,0,0,0,0,1,0,0,2.1,1,0,0,0,0,1,0,0,0
3958,47.1,20995,2019,0,0,0,0,0,1,0,2.0,1,0,0,0,0,0,1,0,0
10785,50.4,20995,2018,0,0,0,0,0,1,0,1.5,0,0,0,0,1,1,0,0,0
1000,49.6,20995,2020,0,0,0,0,0,1,0,1.6,1,0,0,0,0,0,0,0,1
19252,64.2,20995,2018,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
19027,65.7,20995,2016,0,0,0,0,1,0,0,2.0,1,0,0,0,0,1,0,0,0
35887,42.8,20995,2018,0,0,0,1,0,0,0,2.2,1,0,0,0,0,0,0,0,1
23406,74.3,20995,2018,0,0,0,0,0,0,1,1.8,0,0,1,0,0,1,0,0,0
1669,62.8,20995,2020,0,0,0,1,0,0,0,1.6,0,0,1,0,0,1,0,0,0
17478,48.7,20995,2018,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
4661,34.9,20995,2019,0,0,0,1,0,0,0,1.6,0,0,0,0,1,0,1,0,0
13260,48.7,20995,2017,0,0,1,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0
20400,134.5,20995,2017,0,1,0,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1
25601,57.6,20995,2017,0,0,0,0,0,0,1,2.5,0,0,1,0,0,1,0,0,0
2085,49.6,20995,2019,1,0,0,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
5797,62.8,20995,2019,0,0,0,0,0,1,0,2.0,1,0,0,0,0,0,1,0,0
5250,85.6,20995,2019,0,0,0,0,0,0,1,1.8,0,0,1,0,0,1,0,0,0
26531,54.3,20995,2016,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
21174,74.3,20995,2018,0,0,0,0,0,0,1,1.8,0,0,1,0,0,1,0,0,0
14972,45.6,20995,2018,0,1,0,0,0,0,0,2.0,0,0,0,0,1,0,0,0,1
72442,47.1,20995,2014,0,1,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
6834,72.4,20995,2019,0,0,0,0,0,0,1,2.0,0,0,1,0,0,1,0,0,0
1000,43.5,20995,2020,0,0,0,0,0,1,0,1.5,0,0,0,0,1,0,0,0,1
24500,74.3,20995,2017,0,0,0,0,0,0,1,1.8,0,0,1,0,0,1,0,0,0
26220,74.3,20995,2017,0,0,0,0,0,0,1,1.8,0,0,1,0,0,1,0,0,0
17697,74.3,20995,2017,0,0,0,0,0,0,1,1.8,0,0,1,0,0,1,0,0,0
23116,62.8,20995,2017,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
18136,85.6,20995,2017,0,0,0,0,0,0,1,1.8,0,0,1,0,0,1,0,0,0
22175,47.9,20995,2017,1,0,0,0,0,0,0,1.4,0,0,0,0,1,0,0,0,1
29491,51.4,20995,2016,1,0,0,0,0,0,0,1.4,0,0,0,0,1,0,0,0,1
965,60.1,20995,2018,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
25955,51.4,20995,2018,1,0,0,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
11500,85.6,20995,2017,0,0,0,0,0,0,1,1.8,0,0,1,0,0,1,0,0,0
1501,44.1,20995,2019,0,1,0,0,0,0,0,1.5,0,0,0,0,1,0,1,0,0
9965,53.3,20995,2018,0,0,0,0,1,0,0,1.3,0,0,0,0,1,0,0,0,1
9654,53.3,20995,2018,0,0,0,0,1,0,0,1.3,0,0,0,0,1,0,0,0,1
35852,47.9,20995,2017,1,0,0,0,0,0,0,1.4,0,0,0,0,1,0,0,0,1
19000,74.3,20995,2017,0,0,0,0,0,0,1,1.8,0,0,1,0,0,1,0,0,0
14800,58.9,20995,2017,0,0,0,0,1,0,0,2.1,1,0,0,0,0,0,0,0,1
6587,40.9,20995,2019,0,0,0,0,1,0,0,1.6,0,0,0,0,1,0,1,0,0
7182,70.6,20995,2017,0,0,0,0,1,0,0,2.1,1,0,0,0,0,1,0,0,0
31544,39.8,20995,2017,0,1,0,0,0,0,0,3.0,0,0,0,0,1,0,0,0,1
14735,44.8,20995,2018,0,0,0,0,0,0,1,1.2,0,0,0,0,1,1,0,0,0
19148,52.3,20995,2018,0,0,0,0,0,1,0,2.0,1,0,0,0,0,0,1,0,0
8943,94.1,20995,2017,0,0,0,0,0,0,1,1.8,0,0,1,0,0,1,0,0,0
5000,54.3,20995,2020,1,0,0,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
9975,47.9,20995,2017,1,0,0,0,0,0,0,2.0,0,0,0,0,1,0,0,0,1
14920,52.3,20995,2017,1,0,0,0,0,0,0,1.4,0,0,0,0,1,0,0,0,1
22105,57.6,20995,2016,0,0,0,0,0,0,1,2.5,0,0,1,0,0,1,0,0,0
17056,65.7,20995,2017,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
1720,36.7,20995,2019,0,0,0,0,0,1,0,1.5,0,0,0,0,1,0,0,0,1
20511,40.4,20995,2018,0,0,0,0,0,0,1,2.4,1,0,0,0,0,0,1,0,0
31189,74.3,20995,2017,0,0,0,0,0,0,1,1.8,0,0,1,0,0,1,0,0,0
2000,51.4,20995,2019,1,0,0,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
